idx,OBS_value,OBS_stdev,OBS_group,Station,Obs_Zone,PEST_name
04015330_2005,3.96,2.206,BF_annual__no-east,4015330,11,bf_11_04015330_2005
04015330_2006,2.5,1.999,BF_annual__no-east,4015330,11,bf_11_04015330_2006
04015330_2007,3.53,1.804,BF_annual__no-east,4015330,11,bf_11_04015330_2007
04015330_2008,4.21,1.523,BF_annual__no-east,4015330,11,bf_11_04015330_2008
04015330_2009,3.06,1.939,BF_annual__no-east,4015330,11,bf_11_04015330_2009
04015330_2010,3.24,2.686,BF_annual__no-east,4015330,11,bf_11_04015330_2010
04015330_2011,4.06,0.949,BF_annual__no-east,4015330,11,bf_11_04015330_2011
04015330_2012,1.58,1.364,BF_annual__no-east,4015330,11,bf_11_04015330_2012
04015330_2013,3.31,1.289,BF_annual__no-east,4015330,11,bf_11_04015330_2013
04015330_2014,7.69,1.623,BF_annual__no-east,4015330,11,bf_11_04015330_2014
04015330_2015,3.09,0.929,BF_annual__no-east,4015330,11,bf_11_04015330_2015
04015330_2016,5.52,1.318,BF_annual__no-east,4015330,11,bf_11_04015330_2016
04015330_2017,6.3,1.197,BF_annual__no-east,4015330,11,bf_11_04015330_2017
04015330_2018,2.98,1.436,BF_annual__no-east,4015330,11,bf_11_04015330_2018
04015330_2019,7.28,1.539,BF_annual__no-east,4015330,11,bf_11_04015330_2019
04015330_2020,4.24,1.292,BF_annual__no-east,4015330,11,bf_11_04015330_2020
04015330_2021,2.39,0.891,BF_annual__no-east,4015330,11,bf_11_04015330_2021
04015330_2022,6.3,1.337,BF_annual__no-east,4015330,11,bf_11_04015330_2022
04015330_fall-2000,0.35,0.466,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2000
04015330_fall-2001,0.51,0.135,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2001
04015330_fall-2002,0.89,0.115,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2002
04015330_fall-2003,0.35,0.073,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2003
04015330_fall-2004,0.72,0.309,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2004
04015330_fall-2005,0.7,0.217,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2005
04015330_fall-2006,0.36,0.037,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2006
04015330_fall-2007,1.55,0.363,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2007
04015330_fall-2008,0.69,0.346,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2008
04015330_fall-2009,0.59,0.306,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2009
04015330_fall-2010,0.87,0.328,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2010
04015330_fall-2011,0.31,0.015,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2011
04015330_fall-2012,0.2,0.02,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2012
04015330_fall-2013,0.82,0.12,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2013
04015330_fall-2014,0.52,0.051,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2014
04015330_fall-2015,0.79,0.265,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2015
04015330_fall-2016,0.52,0.15,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2016
04015330_fall-2017,1.45,0.177,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2017
04015330_fall-2018,1.17,0.395,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2018
04015330_fall-2019,1.6,0.523,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2019
04015330_fall-2020,0.47,0.072,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2020
04015330_fall-2021,0.51,0.263,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2021
04015330_fall-2022,0.6,0.119,BF_seasonal__no-east,4015330,11,bf_11_04015330_fall-2022
04015330_spr-2000,1.82,0.412,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2000
04015330_spr-2001,3.65,1.78,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2001
04015330_spr-2002,1.33,1.074,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2002
04015330_spr-2003,1.37,0.806,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2003
04015330_spr-2004,2.28,0.395,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2004
04015330_spr-2005,1.87,1.933,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2005
04015330_spr-2006,1.27,2.045,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2006
04015330_spr-2007,1.27,1.477,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2007
04015330_spr-2008,2.82,1.039,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2008
04015330_spr-2009,1.86,1.789,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2009
04015330_spr-2010,1.55,2.161,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2010
04015330_spr-2011,2.6,0.726,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2011
04015330_spr-2012,0.67,1.126,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2012
04015330_spr-2013,1.13,1.091,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2013
04015330_spr-2014,5.73,1.564,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2014
04015330_spr-2015,1.01,0.57,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2015
04015330_spr-2016,3.19,0.627,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2016
04015330_spr-2017,3.35,1.056,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2017
04015330_spr-2018,0.54,0.974,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2018
04015330_spr-2019,4.37,1.105,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2019
04015330_spr-2020,2.21,1.246,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2020
04015330_spr-2021,1.37,0.707,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2021
04015330_spr-2022,3.99,1.298,BF_seasonal__no-east,4015330,11,bf_11_04015330_spr-2022
04015330_sum-2000,0.4,0.184,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2000
04015330_sum-2001,0.48,0.091,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2001
04015330_sum-2002,0.4,0.127,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2002
04015330_sum-2003,0.49,0.133,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2003
04015330_sum-2004,0.52,0.194,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2004
04015330_sum-2005,0.71,0.334,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2005
04015330_sum-2006,0.28,0.051,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2006
04015330_sum-2007,0.49,0.146,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2007
04015330_sum-2008,0.57,0.359,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2008
04015330_sum-2009,0.34,0.098,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2009
04015330_sum-2010,0.48,0.291,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2010
04015330_sum-2011,0.64,0.393,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2011
04015330_sum-2012,0.52,0.376,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2012
04015330_sum-2013,0.96,0.274,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2013
04015330_sum-2014,1.14,0.162,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2014
04015330_sum-2015,0.73,0.075,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2015
04015330_sum-2016,1.04,0.478,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2016
04015330_sum-2017,0.8,0.15,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2017
04015330_sum-2018,0.7,0.249,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2018
04015330_sum-2019,0.58,0.075,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2019
04015330_sum-2020,0.45,0.164,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2020
04015330_sum-2021,0.22,0.043,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2021
04015330_sum-2022,0.86,0.122,BF_seasonal__no-east,4015330,11,bf_11_04015330_sum-2022
04015330_wint-2001,0.22,0.037,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2001
04015330_wint-2002,0.32,0.118,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2002
04015330_wint-2003,0.08,0.045,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2003
04015330_wint-2004,0.17,0.005,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2004
04015330_wint-2005,0.52,0.047,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2005
04015330_wint-2006,0.64,0.044,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2006
04015330_wint-2007,0.22,0.039,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2007
04015330_wint-2008,0.07,0.079,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2008
04015330_wint-2009,0.24,0.008,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2009
04015330_wint-2010,0.19,0.012,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2010
04015330_wint-2011,0.63,0.029,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2011
04015330_wint-2012,0.19,0.004,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2012
04015330_wint-2013,0.15,0.008,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2013
04015330_wint-2014,0.48,0.016,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2014
04015330_wint-2015,0.08,0.0,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2015
04015330_wint-2016,1.02,0.087,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2016
04015330_wint-2017,0.48,0.216,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2017
04015330_wint-2018,0.43,0.008,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2018
04015330_wint-2019,0.64,0.012,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2019
04015330_wint-2020,1.08,0.159,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2020
04015330_wint-2021,0.09,0.062,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2021
04015330_wint-2022,0.6,0.038,BF_seasonal__no-east,4015330,11,bf_11_04015330_wint-2022
05078230_2000,1.9,0.287,BF_annual__no-west,5078230,12,bf_12_05078230_2000
05078230_2001,2.04,0.862,BF_annual__no-west,5078230,12,bf_12_05078230_2001
05078230_2002,1.82,0.208,BF_annual__no-west,5078230,12,bf_12_05078230_2002
05078230_2003,0.56,0.272,BF_annual__no-west,5078230,12,bf_12_05078230_2003
05078230_2004,1.03,0.602,BF_annual__no-west,5078230,12,bf_12_05078230_2004
05078230_2005,1.97,0.401,BF_annual__no-west,5078230,12,bf_12_05078230_2005
05078230_2006,0.74,0.477,BF_annual__no-west,5078230,12,bf_12_05078230_2006
05078230_2007,1.14,0.317,BF_annual__no-west,5078230,12,bf_12_05078230_2007
05078230_2008,1.41,0.371,BF_annual__no-west,5078230,12,bf_12_05078230_2008
05078230_2009,2.68,0.801,BF_annual__no-west,5078230,12,bf_12_05078230_2009
05078230_2010,2.42,0.475,BF_annual__no-west,5078230,12,bf_12_05078230_2010
05078230_2011,2.94,0.542,BF_annual__no-west,5078230,12,bf_12_05078230_2011
05078230_2012,0.55,0.095,BF_annual__no-west,5078230,12,bf_12_05078230_2012
05078230_2013,0.48,0.355,BF_annual__no-west,5078230,12,bf_12_05078230_2013
05078230_2014,0.5,0.294,BF_annual__no-west,5078230,12,bf_12_05078230_2014
05078230_2015,0.65,0.106,BF_annual__no-west,5078230,12,bf_12_05078230_2015
05078230_2016,1.08,0.132,BF_annual__no-west,5078230,12,bf_12_05078230_2016
05078230_2017,1.23,0.238,BF_annual__no-west,5078230,12,bf_12_05078230_2017
05078230_2018,0.95,0.256,BF_annual__no-west,5078230,12,bf_12_05078230_2018
05078230_2019,2.77,0.809,BF_annual__no-west,5078230,12,bf_12_05078230_2019
05078230_2020,0.95,1.075,BF_annual__no-west,5078230,12,bf_12_05078230_2020
05078230_2021,0.54,0.137,BF_annual__no-west,5078230,12,bf_12_05078230_2021
05078230_2022,2.48,0.9,BF_annual__no-west,5078230,12,bf_12_05078230_2022
05078230_fall-2000,0.62,0.175,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2000
05078230_fall-2001,0.34,0.02,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2001
05078230_fall-2002,0.23,0.034,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2002
05078230_fall-2003,0.07,0.009,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2003
05078230_fall-2004,0.37,0.3,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2004
05078230_fall-2005,0.23,0.012,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2005
05078230_fall-2006,0.06,0.008,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2006
05078230_fall-2007,0.18,0.012,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2007
05078230_fall-2008,0.54,0.102,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2008
05078230_fall-2009,0.17,0.052,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2009
05078230_fall-2010,0.69,0.252,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2010
05078230_fall-2011,0.09,0.048,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2011
05078230_fall-2012,0.0,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2012
05078230_fall-2013,0.05,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2013
05078230_fall-2014,0.06,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2014
05078230_fall-2015,0.06,0.008,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2015
05078230_fall-2016,0.27,0.015,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2016
05078230_fall-2017,0.23,0.015,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2017
05078230_fall-2018,0.22,0.034,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2018
05078230_fall-2019,0.44,0.277,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2019
05078230_fall-2020,0.27,0.005,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2020
05078230_fall-2021,0.09,0.023,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2021
05078230_fall-2022,0.12,0.04,BF_seasonal__no-west,5078230,12,bf_12_05078230_fall-2022
05078230_spr-2000,0.59,0.057,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2000
05078230_spr-2001,1.05,0.909,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2001
05078230_spr-2002,0.73,0.043,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2002
05078230_spr-2003,0.24,0.095,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2003
05078230_spr-2004,0.28,0.293,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2004
05078230_spr-2005,0.61,0.301,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2005
05078230_spr-2006,0.44,0.46,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2006
05078230_spr-2007,0.63,0.093,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2007
05078230_spr-2008,0.48,0.188,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2008
05078230_spr-2009,2.02,0.751,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2009
05078230_spr-2010,0.74,0.238,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2010
05078230_spr-2011,0.39,0.85,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2011
05078230_spr-2012,0.42,0.086,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2012
05078230_spr-2013,0.28,0.315,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2013
05078230_spr-2014,0.24,0.088,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2014
05078230_spr-2015,0.3,0.088,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2015
05078230_spr-2016,0.37,0.028,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2016
05078230_spr-2017,0.63,0.163,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2017
05078230_spr-2018,0.39,0.15,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2018
05078230_spr-2019,1.95,0.557,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2019
05078230_spr-2020,0.21,1.05,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2020
05078230_spr-2021,0.26,0.122,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2021
05078230_spr-2022,1.76,0.851,BF_seasonal__no-west,5078230,12,bf_12_05078230_spr-2022
05078230_sum-2000,0.34,0.101,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2000
05078230_sum-2001,0.32,0.058,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2001
05078230_sum-2002,0.68,0.134,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2002
05078230_sum-2003,0.17,0.169,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2003
05078230_sum-2004,0.21,0.054,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2004
05078230_sum-2005,0.54,0.237,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2005
05078230_sum-2006,0.06,0.004,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2006
05078230_sum-2007,0.22,0.25,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2007
05078230_sum-2008,0.2,0.136,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2008
05078230_sum-2009,0.22,0.037,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2009
05078230_sum-2010,0.52,0.064,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2010
05078230_sum-2011,0.42,0.229,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2011
05078230_sum-2012,0.05,0.022,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2012
05078230_sum-2013,0.12,0.042,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2013
05078230_sum-2014,0.15,0.265,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2014
05078230_sum-2015,0.2,0.023,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2015
05078230_sum-2016,0.28,0.116,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2016
05078230_sum-2017,0.13,0.037,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2017
05078230_sum-2018,0.23,0.09,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2018
05078230_sum-2019,0.16,0.031,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2019
05078230_sum-2020,0.21,0.041,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2020
05078230_sum-2021,0.03,0.016,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2021
05078230_sum-2022,0.48,0.121,BF_seasonal__no-west,5078230,12,bf_12_05078230_sum-2022
05078230_wint-2001,0.38,0.01,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2001
05078230_wint-2002,0.27,0.005,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2002
05078230_wint-2003,0.07,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2003
05078230_wint-2004,0.09,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2004
05078230_wint-2005,0.23,0.004,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2005
05078230_wint-2006,0.25,0.004,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2006
05078230_wint-2007,0.03,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2007
05078230_wint-2008,0.17,0.008,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2008
05078230_wint-2009,0.23,0.01,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2009
05078230_wint-2010,0.13,0.01,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2010
05078230_wint-2011,0.49,0.008,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2011
05078230_wint-2012,0.09,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2012
05078230_wint-2013,0.0,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2013
05078230_wint-2014,0.07,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2014
05078230_wint-2015,0.03,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2015
05078230_wint-2016,0.13,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2016
05078230_wint-2017,0.25,0.03,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2017
05078230_wint-2018,0.08,0.0,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2018
05078230_wint-2019,0.15,0.005,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2019
05078230_wint-2020,0.28,0.006,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2020
05078230_wint-2021,0.16,0.008,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2021
05078230_wint-2022,0.11,0.005,BF_seasonal__no-west,5078230,12,bf_12_05078230_wint-2022
05104500_2000,1.1,0.943,BF_annual__no-west,5104500,13,bf_13_05104500_2000
05104500_2001,2.5,1.285,BF_annual__no-west,5104500,13,bf_13_05104500_2001
05104500_2002,1.72,0.904,BF_annual__no-west,5104500,13,bf_13_05104500_2002
05104500_2003,0.72,0.148,BF_annual__no-west,5104500,13,bf_13_05104500_2003
05104500_2004,2.22,1.491,BF_annual__no-west,5104500,13,bf_13_05104500_2004
05104500_2005,3.29,0.597,BF_annual__no-west,5104500,13,bf_13_05104500_2005
05104500_2006,0.88,1.093,BF_annual__no-west,5104500,13,bf_13_05104500_2006
05104500_2007,0.8,0.226,BF_annual__no-west,5104500,13,bf_13_05104500_2007
05104500_2008,1.12,0.626,BF_annual__no-west,5104500,13,bf_13_05104500_2008
05104500_2009,3.21,0.875,BF_annual__no-west,5104500,13,bf_13_05104500_2009
05104500_2010,2.98,0.857,BF_annual__no-west,5104500,13,bf_13_05104500_2010
05104500_2011,1.93,1.026,BF_annual__no-west,5104500,13,bf_13_05104500_2011
05104500_2012,0.56,0.106,BF_annual__no-west,5104500,13,bf_13_05104500_2012
05104500_2013,0.84,0.789,BF_annual__no-west,5104500,13,bf_13_05104500_2013
05104500_2014,3.52,0.725,BF_annual__no-west,5104500,13,bf_13_05104500_2014
05104500_2015,1.85,0.386,BF_annual__no-west,5104500,13,bf_13_05104500_2015
05104500_2016,1.94,1.107,BF_annual__no-west,5104500,13,bf_13_05104500_2016
05104500_2017,1.27,0.683,BF_annual__no-west,5104500,13,bf_13_05104500_2017
05104500_2018,0.87,0.134,BF_annual__no-west,5104500,13,bf_13_05104500_2018
05104500_2019,4.88,0.895,BF_annual__no-west,5104500,13,bf_13_05104500_2019
05104500_2020,1.5,0.864,BF_annual__no-west,5104500,13,bf_13_05104500_2020
05104500_2021,0.25,0.07,BF_annual__no-west,5104500,13,bf_13_05104500_2021
05104500_2022,4.25,0.978,BF_annual__no-west,5104500,13,bf_13_05104500_2022
05104500_fall-2000,0.12,0.659,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2000
05104500_fall-2001,0.28,0.056,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2001
05104500_fall-2002,0.11,0.021,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2002
05104500_fall-2003,0.09,0.034,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2003
05104500_fall-2004,0.74,0.389,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2004
05104500_fall-2005,0.44,0.096,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2005
05104500_fall-2006,0.0,0.005,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2006
05104500_fall-2007,0.03,0.04,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2007
05104500_fall-2008,0.26,0.28,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2008
05104500_fall-2009,0.07,0.004,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2009
05104500_fall-2010,0.97,0.388,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2010
05104500_fall-2011,0.05,0.004,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2011
05104500_fall-2012,0.03,0.004,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2012
05104500_fall-2013,0.24,0.032,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2013
05104500_fall-2014,0.28,0.043,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2014
05104500_fall-2015,0.18,0.024,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2015
05104500_fall-2016,0.42,0.178,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2016
05104500_fall-2017,0.18,0.016,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2017
05104500_fall-2018,0.02,0.005,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2018
05104500_fall-2019,3.59,0.694,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2019
05104500_fall-2020,0.02,0.0,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2020
05104500_fall-2021,0.11,0.008,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2021
05104500_fall-2022,0.02,0.005,BF_seasonal__no-west,5104500,13,bf_13_05104500_fall-2022
05104500_spr-2000,0.72,0.096,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2000
05104500_spr-2001,0.9,1.053,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2001
05104500_spr-2002,0.6,0.122,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2002
05104500_spr-2003,0.38,0.07,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2003
05104500_spr-2004,0.75,1.03,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2004
05104500_spr-2005,0.7,0.556,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2005
05104500_spr-2006,0.71,1.089,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2006
05104500_spr-2007,0.19,0.122,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2007
05104500_spr-2008,0.42,0.117,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2008
05104500_spr-2009,2.55,0.813,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2009
05104500_spr-2010,0.89,0.269,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2010
05104500_spr-2011,1.16,0.972,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2011
05104500_spr-2012,0.47,0.078,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2012
05104500_spr-2013,0.27,0.508,BF_seasonal__no-west,5104500,13,bf_13_05104500_spr-2013
